Title,description,Poster
Schumacher,"Through exclusive interviews and archival footage, this documentary traces an intimate portrait of seven-time Formula 1 champion Michael Schumacher.",https://image.tmdb.org/t/p/original/21xXM3E69V29KjgRSMzPEmRFMUe.jpg
The Scorpion King: Book of Souls,"The Scorpion King teams up with a female warrior named Tala, who is the sister of The Nubian King. Together they search for a legendary relic known as The Book of Souls, which will allow them to put an end to an evil warlord.",https://image.tmdb.org/t/p/original/mSviUMejPmerwoQxdj7wR4Ky1Fd.jpg
Museum,"In Tokyo, Japan, several grotesque murders take place on rainy days. Detective Sawamura, who is in charge of the case, soon discovers that his own family is connected to the crimes.",https://image.tmdb.org/t/p/original/eU4EJcA4w0Mo7GwA2W9GC236157.jpg
Black Swan,A journey through the psyche of a young ballerina whose starring role as the duplicitous swan queen turns out to be a part for which she becomes frighteningly perfect.,https://image.tmdb.org/t/p/original/8XYghKF0xkxp5A7QtK2F5vffdpZ.jpg
Star Wars: The Clone Wars,"Set between Episode II and III, The Clone Wars is the first computer animated Star Wars film. Anakin and Obi Wan must find out who kidnapped Jabba the Hutt's son and return him safely. The Seperatists will try anything to stop them and ruin any chance of a diplomatic agreement between the Hutts and the Republic.",https://image.tmdb.org/t/p/original/ywRtBu88SLAkNxD0GFib6qsFkBK.jpg
Tarzan II,"Experience the beginning of the legend with Disney's Tarzan Ã¢ÂÂ¡, a hilarious, all-new, animated motion picture loaded with laughs, irresistible new songs by Phil Collins, and the inspired voice talent of Glenn Close, George Carlin, and Emmy Award winner Brad Garrett. Before he was King of the Jungle, Tarzan was an awkward young kid just trying to fit in. When one of his missteps puts his family in jeopardy, Tarzan decides they would be better off without him. His thrilling new journey brings him face to face with the mysterious Zugor, the most powerful force in the land. Together, Tarzan and Zugor discover that being different is not a weakness and that friends and family are the greatest strength of all. This action-packed adventure is sure to delight the entire family. Get ready to GO APE over Disney's wild, new Tarzan Ã¢ÂÂ¡.",https://image.tmdb.org/t/p/original/akyZuA0YS36nMk8zFeeYwX7zyn2.jpg
Love Lesson,"Korea's most popular song writer Hee-soo (Kim Seon-yeong) runs into a nineteen-year-old boy in the elevator. Hee-soo is inspired by a new song watching him shake at her figure. She starts to tell him about women under the excuse that she's teaching him music. They fall for each other but things get complicated when her life teacher, Joon-ho who taught her about life and music comes back...",https://image.tmdb.org/t/p/original/klTbmrsAxrCUxuYubiYzvPwvdY.jpg
Mercenaries,"A diplomatic official is captured and imprisoned while touring a war zone, so a team of elite female commandos is assembled to infiltrate a women's prison for a daring rescue.",https://image.tmdb.org/t/p/original/eba3J71GIIXncTVzS3fMqjdMzfz.jpg
All My Life,"It was a chance meeting started by one of SolÃ¢ÂÂs friends trying to chat up Jennifer. However, in the end, it was those two who hit it off. Sol enjoyed JenÃ¢ÂÂs smile, her effort, and how silly she could be. Jen enjoyed SolÃ¢ÂÂs cooking, his athleticism, and that he would join her in fun moments. As you can imagine, love bloomed, and things got serious. JenÃ¢ÂÂs investment in Sol led to her pushing him to follow his dreams and even move in to save money. SolÃ¢ÂÂs investment in Jen well, it led to him proposing. But what started as a liver tumor grew into full-on cancer, so with a diagnosis of 6 months to live, Sol and Jennifer try to make the best of it.",https://image.tmdb.org/t/p/original/xoKZ4ZkVApcTaTYlGoZ3J8xcIzG.jpg
The Devil All the Time,"In Knockemstiff, Ohio and its neighboring backwoods, sinister characters converge around young Arvin Russell as he fights the evil forces that threaten him and his family.",https://image.tmdb.org/t/p/original/bVL7LGq528h3KzeNI90HOVbV5uW.jpg
A-X-L,The life of a teenage boy is forever altered by a chance encounter with cutting edge military technology.,https://image.tmdb.org/t/p/original/9kB56ZdMB6RgY5QtX9Bar45jCeI.jpg
The Vow,"Happy young married couple Paige and Leo are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage.",https://image.tmdb.org/t/p/original/qHNjcjKa6VHJsa0Eu0DHl2BaYw3.jpg
Coming to America,"An African prince decides itÃ¢ÂÂs time for him to find a princess... and his mission leads him and his most loyal friend to Queens, New York. In disguise as an impoverished immigrant, the pampered prince quickly finds himself a new job, new friends, new digs, new enemies and lots of trouble.",https://image.tmdb.org/t/p/original/djRAvxyvvN2yqlJKDbT3uy4vOBw.jpg
The Accountant,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise.",https://image.tmdb.org/t/p/original/nztAld019tFjllW7VCJvPFiFkt8.jpg
After Porn Ends,"Documentary examining what happens to some of the biggest names in the history of the adult entertainment industry after they leave the business and try and live ""normal"" lives.",https://image.tmdb.org/t/p/original/aPerSjt4viv7Ik8OEHL83AbrH6R.jpg
The Peacemaker,"When a train carrying atomic warheads mysteriously crashes in the former Soviet Union, a nuclear specialist discovers the accident is really part of a plot to cover up the theft of the weapons. Assigned to help her recover the missing bombs is a crack Special Forces Colonel.",https://image.tmdb.org/t/p/original/hc3p6pvIrfO4AmrVLb6qTviOwW2.jpg
Horrible Bosses,"For Nick, Kurt and Dale, the only thing that would make the daily grind more tolerable would be to grind their intolerable bosses into dust. Quitting is not an option, so, with the benefit of a few-too-many drinks and some dubious advice from a hustling ex-con, the three friends devise a convoluted and seemingly foolproof plan to rid themselves of their respective employers... permanently.",https://image.tmdb.org/t/p/original/uQkUwgyFHAm0jGQERPG6Z9o9Zbj.jpg
Mowgli: Legend of the Jungle,"A human child raised by wolves, must face off against a menacing tiger named Shere Khan, as well as his own origins.",https://image.tmdb.org/t/p/original/clRnzMsFoMIdC7I5JsG6dnnHH8l.jpg
Unbreakable,"An ordinary man makes an extraordinary discovery when a train accident leaves his fellow passengers dead Ã¢ÂÂ and him unscathed. The answer to this mystery could lie with the mysterious Elijah Price, a man who suffers from a disease that renders his bones as fragile as glass.",https://image.tmdb.org/t/p/original/mLuehrGLiK5zFCyRmDDOH6gbfPf.jpg
The Theory of Everything,"The Theory of Everything is the extraordinary story of one of the worldÃ¢ÂÂs greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",https://image.tmdb.org/t/p/original/7rIIrOFrbdi2ucAMKoHSaMv8FDN.jpg
My Little Pony: Equestria Girls - Rainbow Rocks,"Music rules and rainbows rock as Twilight Sparkle and pals compete for the top spot in the Canterlot High ""Mane Event"" talent show. The girls must rock their way to the top, and outshine rival Adagio Dazzle and her band The Dazzlings, to restore harmony back to Canterlot High.",https://image.tmdb.org/t/p/original/xcSrR4HXHsFXqjAg8nY7y6JMAG4.jpg
Lady and the Tramp II: Scamp's Adventure,"Lady and Tramp's mischievous pup, Scamp, gets fed up with rules and restrictions imposed on him by life in a family, and longs for a wild and free lifestyle. He runs away from home and into the streets where he joins a pack of stray dogs known as the ""Junkyard Dogs."" Buster, the pack's leader, takes an instant disliking to the ""house-dog"" and considers him a rival. Angel, a junkyard pup Scamp's age, longs for the safety and comfort of life in a family and the two become instant companions. Will Scamp choose the wild and free life of a stray or the unconditional love of his family?",https://image.tmdb.org/t/p/original/nS3nhUZUSY8dWEsRmKILfiOC3F0.jpg
Curious George,"When The Man in the Yellow Hat befriends Curious George in the jungle, they set off on a non-stop, fun-filled journey through the wonders of the big city toward the warmth of true friendship.",https://image.tmdb.org/t/p/original/kj6MvHlFQcoKgSrVUOC8aI3XfLi.jpg
A Thousand Words,"Jack McCall is a fast-talking literary agent, who can close any deal, any time, any way. He has set his sights on New Age guru Dr. Sinja for his own selfish purposes. But Dr. Sinja is on to him, and JackÃ¢ÂÂs life comes unglued after a magical Bodhi tree mysteriously appears in his backyard. With every word Jack speaks, a leaf falls from the tree and he realizes that when the last leaf falls, both he and the tree are toast. Words have never failed Jack McCall, but now heÃ¢ÂÂs got to stop talking and conjure up some outrageous ways to communicate or heÃ¢ÂÂs a goner.",https://image.tmdb.org/t/p/original/4BoeDiKFqKwq4mfU8ITDLglFyoc.jpg
Spider-Man 2: Making the Amazing,"A comprehensive 12-part documentary on the making of ""Spider-Man 2,"" covering everything from pre-production to premiere.",https://image.tmdb.org/t/p/original/3oF3GbxSSQxO9rWjrUjwAFi1fSF.jpg
Crazy Romance,"Jae-hoon recently breaks up with his girlfriend and he still cannot give her up. Whenever he gets drunk, it has become a daily routine to call her and act out of drunkenness. On the other hand, Sun-young also decides to break up with his boyfriend. But she holds a grudge against him. For them, it seems that the beginning and the end of a love affair are both difficult. Can they overcome from the previous romance and start the new one?",https://image.tmdb.org/t/p/original/cgym0po39lRpAsfMHtRHSSr6ryY.jpg
You Get Me,"After arguing with his girlfriend, Ali, Tyler lands in the arms of sexy new girl, Holly. The next morning, he finds that not only does Ali agree to take him back, but Holly is a new student at their school and is dead set on her new man.",https://image.tmdb.org/t/p/original/5eV0mIQqSztD3McjO22EOFlQDj1.jpg
App,"A young psychology student is drawn into the dark and fearful world of a diabolic and mysterious App that starts to terrorize her, distributing compromising photographs, videos and text messages about herself and delves deeper and deeper into her personal life, flawlessly exposing all of her deepest secrets.",https://image.tmdb.org/t/p/original/mlJTIFUbTBCqpOuLltLC8nlqkvL.jpg
Sherlock: The Abominable Bride,Sherlock Holmes and Dr. Watson find themselves in 1890s London in this holiday special.,https://image.tmdb.org/t/p/original/hibE8cyZs2Bm0o4WaWd1pppvjO2.jpg
Jackass Presents: Bad Grandpa,"86-year-old Irving Zisman is on a journey across America with the most unlikely companion: his 8 year-old grandson, Billy.",https://image.tmdb.org/t/p/original/dDSMzBEaM0LYSy9Muo0zsCo77Vh.jpg
Blame!,"In the distant technological future, civilization has reached its ultimate Net-based form. An ""infection"" in the past caused the automated systems to spiral out of order, resulting in a multi-leveled city structure that replicates itself infinitely in all directions. Now humanity has lost access to the city's controls, and is hunted down and purged by the defense system known as the Safeguard. In a tiny corner of the city, a little enclave known as the Electro-Fishers is facing eventual extinction, trapped between the threat of the Safeguard and dwindling food supplies. A girl named Zuru goes on a journey to find food for her village, only to inadvertently cause doom when an observation tower senses her and summons a Safeguard pack to eliminate the threat. With her companions dead and all escape routes blocked, the only thing that can save her now is the sudden arrival of Killy the Wanderer, on his quest for the Net Terminal Genes, the key to restoring order to the world.",https://image.tmdb.org/t/p/original/oSAlpVXRXcj6Fj6c9guA7PzOkTV.jpg
